Titulo,Link,Precio,Estado,Puntuación,Ubicación,Comentarios
Air Fryer Tapetes De Silicona Antiadherente Reutilizable,https://articulo.mercadolibre.com.pe/MPE-600039694-air-fryer-tapetes-de-silicona-antiadherente-reutilizable-_JM,120.0,Nuevo,,"Miraflores, Lima Metropolitana","{'0': 'Hola , te quedan dúo redondas ?', '1': 'Buenas noches tienes disponibilidad del dúo cuadrado ??', '2': 'Buenas noches tienes disponible en el modelo cuadrado !???', '3': 'Vendes por unidad? Que colores tienes? Se puede recoger en Miraflores?', '4': 'cuantos tapetes antiadherentes vienen por ese precio ??', '5': 'Hola , quisiera redonda de 19. Vienen en pareja / unidad ???', '6': 'Tienes el cuadrado disponible ? Costo envío a surco o donde puedo recogerlo'}"
Hervidora O Jarra Eléctrica Plegable Portátil Para Viaje ,https://articulo.mercadolibre.com.pe/MPE-441746504-hervidora-o-jarra-electrica-plegable-portatil-para-viaje-_JM,59.0,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Que colores tienes', '1': 'Buenos días. Cuanto me saldría el envió a la Molina . Y si el apagado es automático', '2': 'Que colores disponibles? Si compro hoy mañana puedo ir a recogerlo?', '3': 'Tienes el stock, y cuanto sera el costo de envio hasta el agustino? tienes tienda presencial o lugar de recojo', '4': 'Hola, cuanto demora el envío a Arequipa por favor', '5': 'Buenas tardes para envío a provincias para la ciudad de Pisco cuánto sale', '6': 'Hola lo quiero para hoy urgente ! Me voy de viaje Estoy en la Molína ! Por la tarde estaré en la Victoria gracias', '7': 'Perfecto, lo compraré en este momento. Gracias', '8': 'Buenas tardes. Lo podría recoger hoy?', '9': 'Hola si mañana sábado a medio día lo pido cuándo me lo entregan en miraflores? mañana mismo?'}"
Mini Licuadora Portátil Recargable Batidora Xiaomi Deerma,https://articulo.mercadolibre.com.pe/MPE-441736106-mini-licuadora-portatil-recargable-batidora-xiaomi-deerma-_JM,159.0,Nuevo,,"Lima, Lima Metropolitana",{'0': 'color negro o azul.... el vaso viene con tapa para poder tomarlo?'}
Plancha De Vapor Oster Con Base Antiadherente Gcstbs4801r,https://articulo.mercadolibre.com.pe/MPE-427327629-plancha-de-vapor-oster-con-base-antiadherente-gcstbs4801r-_JM,89.0,Nuevo,,"Callao, Lima Metropolitana",{}
Licuadora Portátil Xiaomi Deerma Batidora Acero Inoxidable,https://articulo.mercadolibre.com.pe/MPE-600953341-licuadora-portatil-xiaomi-deerma-batidora-acero-inoxidable-_JM,159.0,Nuevo,,"Lima, Lima Metropolitana",{'0': 'Hace envios para trujillo'}
Hervidor Eléctrico Oster Bvstkt3101  Negro,https://articulo.mercadolibre.com.pe/MPE-602748997-hervidor-electrico-oster-bvstkt3101-negro-_JM,89.0,Nuevo,,"Callao, Lima Metropolitana",{}
3 Pies De Dobladillo Enrollado P/ Maquina Coser Prensatelas,https://articulo.mercadolibre.com.pe/MPE-601786796-3-pies-de-dobladillo-enrollado-p-maquina-coser-prensatelas-_JM,79.9,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Genial, me lo podrás mandar hoy si compro ahora? Como pago el envío?', '1': 'Hola. Me haces envío a La Molina?'}"
Jarra Hervidora Electrica 2l Imaco  Ke2050,https://articulo.mercadolibre.com.pe/MPE-440249518-jarra-hervidora-electrica-2l-imaco-ke2050-_JM,89.0,Nuevo,,"Ate, Lima Metropolitana","{'0': 'Buenos días, envío para Ayacucho.', '1': 'Como hago para adquirirlo!??', '2': 'Buenas, viene con filtro incorporado ?', '3': 'Es de buena calidad?', '4': 'Quiero que me lo traigan y pagar aqui', '5': 'Tiene stock? Contra entrega?', '6': 'Acabo de comprar porfavor para coordinar el envío', '7': 'Cómo lo compró al marcar la opción me sale que llega en el 17 de septiembre, eso quiere decir que no tiene stock?', '8': 'Realizan envíos a Cajamarca Celendin?', '9': 'Buenas noches, ¿aun tiene en stock? ¿Cuánto sería el costo del delivery a SJL a la altura de la estación del tren Caja de Agua?'}"
Mini Licuadora Portátil Xiaomi Deerma Batidora 400 Ml,https://articulo.mercadolibre.com.pe/MPE-600993805-mini-licuadora-portatil-xiaomi-deerma-batidora-400-ml-_JM,159.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Cuenta con stock? Qué colores dispone? Envíos a provincia?', '1': 'Tienes en stock para entrega mañana? En que colores tienes disponible?'}"
Freidora De Aire Oster 2168191 6.8 Lt,https://articulo.mercadolibre.com.pe/MPE-610573508-freidora-de-aire-oster-2168191-68-lt-_JM,539.0,Nuevo,,,{}
Aspiradora Portátil De Mano Inalámbrico ,https://articulo.mercadolibre.com.pe/MPE-444245487-aspiradora-portatil-de-mano-inalambrico-_JM,64.99,Nuevo,,"Ate, Lima Metropolitana","{'0': 'Si está bien a lo que me refiero es que estando conectado a la corriente o aún cargador portátil aún así aspira ? Porque te go uno que está conectado a la corriente y. O funciona como que se bloquea pero lo desconecto y ahí sí recién funciona. Me avisas porfavor !! Saludos.', '1': 'Buenas tardes consulta, el producto funciona estando conectado a un cargador ? Saludos', '2': 'El producto es nuevo y sellado de fabrica?', '3': 'El 8 soles se paga al llegar?', '4': 'OK. Listo', '5': 'Lince', '6': 'Buenos días... Puede llegar hoy?', '7': 'Hola, cuentas con stock y cuanto es el delivery a Jesus Maria?', '8': 'Absorbe líquido. Tiene disponible', '9': 'Buenos dias aspiradora portatil sirve para limpiar las teclas laptop como se utiliza su numero de watssap me brinda porfavor despues la compra enviarle mis datos exactos cuando me estan entregando el producto'}"
Sandwichera Oster Intercambiables Para Waffles Ckstsm3892,https://articulo.mercadolibre.com.pe/MPE-441316731-sandwichera-oster-intercambiables-para-waffles-ckstsm3892-_JM,234.0,Nuevo,,"Callao, Lima Metropolitana","{'0': 'Hola vivo en el callao lo puedes traer vivo en bellavista callao cerca a la universidad del callao', '1': 'Trabajo en la universidad del callao ahi lo puedo recibir y hacer el pago', '2': 'Donde esta tu tienda', '3': 'Si claro, pero mas o menos me gustaria saber si me queda lejos el recojo, yo estoy en La Molina y quiero saber si me cpnviene pagar los 25 soles de envio o recogerlo, por favor confirme aprox por donde seria el recojo, muchas gracias y disculpe las molestias.', '4': 'Por favor me confirma si la puedo recoger de algun lado, muchas gracias.', '5': 'La compro hoy, cuando la enviaria? y si la quiero recoger en que distrito seria o por que parte quedaria para ver cual me conviene mas.', '6': 'Buenas tardes, tienes en stock? Cuanto es el delivery a La Molina?', '7': 'Buen día le quiero dar a comprar pero quiero saber si lo puedo retirar en su tienda física y que tiempo de garantía tiene', '8': 'Vivo en chorrillos'}"
Motor Y Pedal P/máquinas De Coser Familiar Singer Doméstica,https://articulo.mercadolibre.com.pe/MPE-441363332-motor-y-pedal-pmaquinas-de-coser-familiar-singer-domestica-_JM,89.95,Nuevo,,"Lima, Lima Metropolitana","{'0': 'De cuantas rpms es??', '1': 'Hacen entrega para la estación del tren de villa maria', '2': 'Hacen pagos contraentrega', '3': 'Entonces le doy comprar', '4': 'Precio del motor y que incluye', '5': 'Precio del motor y wueves lo que trae o estodoblo de la futigt', '6': 'El motor de 250 watts cuál es su precio es para la ciudad de PIURA', '7': 'Y la polea de la máquina de cocer que diámetro es sabes ,porque no lo quiero para una máquina de cocer sino que haré otra cosa', '8': 'El motor cuál faja trae la de 19cm o de 16', '9': 'Y tienes faja más larga'}"
Kit De Pinceles Para Aspiradoras Karcher,https://articulo.mercadolibre.com.pe/MPE-437483626-kit-de-pinceles-para-aspiradoras-karcher-_JM,99.9,Nuevo,,¡Es uno de los mejores del sitio!,"{'0': 'En la pagina web dice que es compatible con los productos Home & Garden y la aspiradora VC3 es Home & Garden... sin embargo, dicen que no es compatible. ¿Podrían confirmar esto por favor??? Gracias', '1': 'Buenas noches, es compatible con la aspiradora karcher WD 2 premium', '2': 'Buenos dias, es compatible con la aspiradora karcher NT20?', '3': 'Hola el accesorio es compatible con una aspiradora Karcher profesional NT38/1 ????', '4': 'Buenas noches, es compatible con la DS 5800 y tiene más accesorios para esta aspiradora. Gracias', '5': 'Hola, cual de los cepillos es el suave? Si son compatibles con la aspiradora VC 3 verdad? Gracias.', '6': 'Pero tienes un producto..parecido que sea compatible con la WD1 karcher ...gracias', '7': 'y si vendes por unidad gracias .', '8': 'Gracias, necesito dichos accesorios, cuanto vale el delivery a Ventanilla-Pachacutec, o en que distrito están para recogerlo, gracias.', '9': 'Buenas noches, compatible con la aspiradora wd1? Gracias.'}"
Licuadora Turbo Magic Finezza Todo En Uno,https://articulo.mercadolibre.com.pe/MPE-441024741-licuadora-turbo-magic-finezza-todo-en-uno-_JM,250.0,Nuevo,,"Jesús María, Lima Metropolitana","{'0': 'OK. Gracias , esperaré la confirmación.', '1': 'Dígame, en adelante les llegará nuevamente el producto???', '2': 'Buen día, tienen stock en color rojo? Y hacen el envío a Pisco? Me confirma para proceder con la compra', '3': 'Disponible en color negro?', '4': 'Tienes el producto'}"
Ab8008 - Sopladora Aspiradora 800w,https://articulo.mercadolibre.com.pe/MPE-435500776-ab8008-sopladora-aspiradora-800w-_JM,199.99,Nuevo,,"Los Olivos, Lima Metropolitana","{'0': 'Buenas, disponible para hacer la compra hoy?', '1': 'si lo compro hoy, cuando podria recibir el producto?', '2': 'disponible? cuanto seria el costo por envio a Breña? altura de metro alfonso ugarte', '3': 'Yo no tengo ningun conocido usted puede enviarlo', '4': 'Puedes enviarme hoy a san juan de miraflores y hay cargo adicional', '5': 'Emites factura? y donde puedo pasar a recogerlo?', '6': 'Cuánto sale el deliveri hasta el Agustino?', '7': 'Hacen envio a domicilio? Y cuanto cuenta para la Avenida Peru en San Martín de Porres?', '8': 'Cuenta con stock! Hacen envíos por olva courier a nivel nacional.', '9': 'Estimado, consulta: 1. Cuenta con stock? 2. Cuanto es el tiempo de garantía del producto? 3. Acepta la cancelación por Mercado pago? 4. Cuenta con tienda física para recojo. Gracias. Saludos'}"
Tapa Oster® Mod: Blstal-b00 Para Jarra Ó Vaso De Licuadora,https://articulo.mercadolibre.com.pe/MPE-441746030-tapa-oster-mod-blstal-b00-para-jarra-o-vaso-de-licuadora-_JM,30.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Hola necesito una! Qué hago para comprar? Con envío a manchay', '1': 'hola tienes stok? cuanto es el envio a SMP?', '2': 'Times disponible con envío a Magdalena', '3': 'Hkj', '4': 'Estimado estoy intentando comprar pero no me da opción para envío gratis al Jokey Plaza. Está disponible ésa opción ?', '5': 'Hola ya tienen de color blanco. Gracias', '6': 'Estimado tiene aún en blanco', '7': 'Yo compré un vaso en Hiraoka por internet y me vino sin tapa. El modelo es BLSTAJGOO de 1.5 lt. Es redondo. Le hace esta tapa?', '8': 'Tienes stock? Necesito 01 para Surco.', '9': 'mi jarra dice 6 cups o tazas es para esta?'}"
Licuadora Turbo Magic Finezza Todo En Uno,https://articulo.mercadolibre.com.pe/MPE-441024741-licuadora-turbo-magic-finezza-todo-en-uno-_JM,250.0,Nuevo,,"Jesús María, Lima Metropolitana","{'0': 'OK. Gracias , esperaré la confirmación.', '1': 'Dígame, en adelante les llegará nuevamente el producto???', '2': 'Buen día, tienen stock en color rojo? Y hacen el envío a Pisco? Me confirma para proceder con la compra', '3': 'Disponible en color negro?', '4': 'Tienes el producto'}"
Hervidora O Jarra Eléctrica Plegable Portátil Para Viaje ,https://articulo.mercadolibre.com.pe/MPE-441746504-hervidora-o-jarra-electrica-plegable-portatil-para-viaje-_JM,59.0,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Que colores tienes', '1': 'Buenos días. Cuanto me saldría el envió a la Molina . Y si el apagado es automático', '2': 'Que colores disponibles? Si compro hoy mañana puedo ir a recogerlo?', '3': 'Tienes el stock, y cuanto sera el costo de envio hasta el agustino? tienes tienda presencial o lugar de recojo', '4': 'Hola, cuanto demora el envío a Arequipa por favor', '5': 'Buenas tardes para envío a provincias para la ciudad de Pisco cuánto sale', '6': 'Hola lo quiero para hoy urgente ! Me voy de viaje Estoy en la Molína ! Por la tarde estaré en la Victoria gracias', '7': 'Perfecto, lo compraré en este momento. Gracias', '8': 'Buenas tardes. Lo podría recoger hoy?', '9': 'Hola si mañana sábado a medio día lo pido cuándo me lo entregan en miraflores? mañana mismo?'}"
Hervidora O Jarra Eléctrica Plegable Portátil Para Viaje ,https://articulo.mercadolibre.com.pe/MPE-441746504-hervidora-o-jarra-electrica-plegable-portatil-para-viaje-_JM,59.0,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Que colores tienes', '1': 'Buenos días. Cuanto me saldría el envió a la Molina . Y si el apagado es automático', '2': 'Que colores disponibles? Si compro hoy mañana puedo ir a recogerlo?', '3': 'Tienes el stock, y cuanto sera el costo de envio hasta el agustino? tienes tienda presencial o lugar de recojo', '4': 'Hola, cuanto demora el envío a Arequipa por favor', '5': 'Buenas tardes para envío a provincias para la ciudad de Pisco cuánto sale', '6': 'Hola lo quiero para hoy urgente ! Me voy de viaje Estoy en la Molína ! Por la tarde estaré en la Victoria gracias', '7': 'Perfecto, lo compraré en este momento. Gracias', '8': 'Buenas tardes. Lo podría recoger hoy?', '9': 'Hola si mañana sábado a medio día lo pido cuándo me lo entregan en miraflores? mañana mismo?'}"
Maquina Para Hacer Yogurt Todos Los Tipos De Yogures Maker,https://articulo.mercadolibre.com.pe/MPE-608370821-maquina-para-hacer-yogurt-todos-los-tipos-de-yogures-maker-_JM,209.9,Nuevo,,"Santiago De Surco, Lima Metropolitana","{'0': 'Buenos tardes, tiene stock, tiene algún costo adicional el envío a provincia ?'}"
Hervidora O Jarra Eléctrica Plegable Portátil Para Viaje ,https://articulo.mercadolibre.com.pe/MPE-441746504-hervidora-o-jarra-electrica-plegable-portatil-para-viaje-_JM,59.0,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Que colores tienes', '1': 'Buenos días. Cuanto me saldría el envió a la Molina . Y si el apagado es automático', '2': 'Que colores disponibles? Si compro hoy mañana puedo ir a recogerlo?', '3': 'Tienes el stock, y cuanto sera el costo de envio hasta el agustino? tienes tienda presencial o lugar de recojo', '4': 'Hola, cuanto demora el envío a Arequipa por favor', '5': 'Buenas tardes para envío a provincias para la ciudad de Pisco cuánto sale', '6': 'Hola lo quiero para hoy urgente ! Me voy de viaje Estoy en la Molína ! Por la tarde estaré en la Victoria gracias', '7': 'Perfecto, lo compraré en este momento. Gracias', '8': 'Buenas tardes. Lo podría recoger hoy?', '9': 'Hola si mañana sábado a medio día lo pido cuándo me lo entregan en miraflores? mañana mismo?'}"
Batidora Oster De Mano Y Pedestal Blanca Fpsths3610,https://articulo.mercadolibre.com.pe/MPE-445322569-batidora-oster-de-mano-y-pedestal-blanca-fpsths3610-_JM,239.0,Nuevo,,"La Victoria, Lima Metropolitana",{}
Extractor De Jugos Cp400 - 600 Watts Imaco ,https://articulo.mercadolibre.com.pe/MPE-443525382-extractor-de-jugos-cp400-600-watts-imaco-_JM,219.0,Nuevo,,"Ate, Lima Metropolitana","{'0': 'Esta disponible, costo del envío a provincia?', '1': 'Delivery gratis', '2': 'Buenas noches. Deseo saber si tienen en stock?? Para envío a Jesús María'}"
Molinillo De Granos Café Bosch Tsm6a013b Negro 180w,https://articulo.mercadolibre.com.pe/MPE-606524756-molinillo-de-granos-cafe-bosch-tsm6a013b-negro-180w-_JM,119.0,Nuevo,,¡Es uno de los mejores del sitio!,{}
Olla Arrocera Oster 2.2l 10 En 1 Ckstrc9030r  Candy,https://articulo.mercadolibre.com.pe/MPE-604867582-olla-arrocera-oster-22l-10-en-1-ckstrc9030r-candy-_JM,499.0,Nuevo,,"La Victoria, Lima Metropolitana","{'0': 'Es Oster original? Tienes stock en rojo?', '1': 'Estoy Oster genuina, envías a provincia?', '2': 'Hola tienes stock, si tuvieras con qué colores cuentas? Haces envío a provincia Nazca Ica'}"
Bolsas Electrolux Power Forcé Ultraone 77s10 Ess10 Pfc01,https://articulo.mercadolibre.com.pe/MPE-603143392-bolsas-electrolux-power-force-ultraone-77s10-ess10-pfc01-_JM,70.0,Nuevo,,"Callao, Lima Metropolitana","{'0': 'Hola, quisiera 1 pack para mi aspiradora Electrolux PFC02, si me puede confirmar el stock y paa cuándo estaría. Gracias', '1': 'Necesito bolsas para mi aspiradora electrolux ingenio 1600w. Por favor confirmar si las tienes disponibles y si me las puedes enviar a sna isidro??', '2': 'Necesito comprar bolsas para mi aspiradora electrolux ingenio 1600 w, me confirmas ai las tienes en stock y ai me las puede mandar a domicilio?', '3': 'Tienes disponible una caja?', '4': 'Hola, tienes disponible 01 caja', '5': 'hola quiero comprar bolsa de aspirador model PFC01 para aspirador electrolux, si tienes en stock agradecere me informes'}"
Cafetera Electricas 12 Tazas Imaco Cm1280,https://articulo.mercadolibre.com.pe/MPE-440621777-cafetera-electricas-12-tazas-imaco-cm1280-_JM,145.0,Nuevo,,"Ate, Lima Metropolitana","{'0': 'Hola entega mañana?', '1': 'Hola tienes el repueesto de la jarra del mismo modelo de imco', '2': 'Urnas tardes fvr confirmar stock y costo delivery a San miguel', '3': 'ok, comprare y lo recogeré donde me indiquen, solo necesitare boleta no factura', '4': 'Tienen stock, para poder comprar?'}"
Waffle Maker Blanik Bwm032 800w,https://articulo.mercadolibre.com.pe/MPE-440957297-waffle-maker-blanik-bwm032-800w-_JM,109.0,Nuevo,,,"{'0': 'Hola, voy a hacer la compra , cuanto con envío a VENTANILLA??', '1': 'Buenos días, par hacer la compra, cuanto pago por el envío a Ventanilla?', '2': 'Saludos cuanto cuesta el delivery a Lince? Delivery puede ser mañana lunes? O podría recogerlo?', '3': 'veo que hoy esta 99 soles, es decir si lo compro hoy solmanete pago eso y el delivery es gratis ?, la dirección de entrega a quien se la doy?', '4': 'veo que hoy esta 99 soles, es decir si lo compro hoy solmanete pago eso y el delivery es gratis ?, la dirección de entrega a quien se la doy?', '5': 'Como me la entregaran luego del pago ?', '6': 'Que tal buenas noches, favor de comunicarse conmigo para coordinar la entrega. Gracias', '7': 'Hola el precio de la waflera es 109, quería consultar si hay stock, y el precio de delivery a Jesus María, asimismo, el delivery se paga contraentrega?', '8': 'Hola hice el pago pero aún no se comunican conmigo para ver lo de la entrega. Sería muy amable de responder los mensajes', '9': 'Figura costo de envío gratis es correcto o tiene algún costo??'}"
